Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
215307,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2014,0.6,Estimate is based on small numbers so should be interpreted with caution,
215308,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2014,2.3,Estimate is based on small numbers so should be interpreted with caution,
215309,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2014,5.3,Estimate is based on small numbers so should be interpreted with caution,
215310,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2014,2,Estimate is based on small numbers so should be interpreted with caution,
215311,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2014,2.2,Estimate is based on small numbers so should be interpreted with caution,
215312,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2014,2.7,,
215313,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),402,West Queens,2014,3.3,,
215314,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2014,1.9,,
215315,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2014,0.9,Estimate is based on small numbers so should be interpreted with caution,
215316,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2014,2.4,,
215317,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2014,1.7,Estimate is based on small numbers so should be interpreted with caution,
215318,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2014,4.6,,
215319,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),408,Jamaica,2014,4,,
215320,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2014,2.1,,
215321,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),410,Rockaways,2014,2.4,,
215322,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),501,Port Richmond,2014,5.3,,
215323,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2014,2.4,Estimate is based on small numbers so should be interpreted with caution,
215324,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),503,Willowbrook,2014,0.9,Estimate is based on small numbers so should be interpreted with caution,
215325,772,3,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2014,0.5,Estimate is based on small numbers so should be interpreted with caution,
125654,627,6,1,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate,Citywide,Citywide,1,New York City,2012,24.9,,
125270,626,6,2,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Number,Citywide,Citywide,1,New York City,2012,8179,,
215230,770,6,205,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Citywide,Citywide,1,New York City,2014,6550,,
215278,771,6,209,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Citywide,Citywide,1,New York City,2014,2.1,,
215134,768,6,211,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Citywide,Citywide,1,New York City,2014,5591,,
215374,773,6,212,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Citywide,Citywide,1,New York City,2014,17.8,,
215182,769,6,213,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Citywide,Citywide,1,New York City,2014,959,,
215326,772,6,215,2102,14,Elevated (&ge; 5 µg/dL) Blood Lead Levels ,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Citywide,Citywide,1,New York City,2014,3,,
215375,774,1,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Borough,Borough,1,Bronx,2014,1186,,
215376,774,1,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Borough,Borough,2,Brooklyn,2014,2929,,
215377,774,1,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Borough,Borough,3,Manhattan,2014,539,,
215378,774,1,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Borough,Borough,4,Queens,2014,1658,,
215379,774,1,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,Borough,Borough,5,Staten Island,2014,238,,
215519,777,1,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Borough,Borough,1,Bronx,2014,1.9,,
215520,777,1,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Borough,Borough,2,Brooklyn,2014,2.7,,
215521,777,1,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Borough,Borough,3,Manhattan,2014,1.4,,
215522,777,1,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Borough,Borough,4,Queens,2014,1.9,,
215523,777,1,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,Borough,Borough,5,Staten Island,2014,1.7,,
215471,776,1,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,1,Bronx,2014,1009,,
215472,776,1,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,2,Brooklyn,2014,2517,,
215473,776,1,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,3,Manhattan,2014,471,,
215474,776,1,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,4,Queens,2014,1387,,
215475,776,1,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,5,Staten Island,2014,207,,
215615,779,1,212,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,1,Bronx,2014,15.9,,
215616,779,1,212,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,2,Brooklyn,2014,23,,
215617,779,1,212,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,3,Manhattan,2014,12.3,,
215618,779,1,212,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,4,Queens,2014,15.5,,
215619,779,1,212,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels 5-9 mcg/dL,Borough,Borough,5,Staten Island,2014,14.8,,
215423,775,1,213,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,1,Bronx,2014,177,,
215424,775,1,213,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,2,Brooklyn,2014,412,,
215425,775,1,213,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,3,Manhattan,2014,68,,
215426,775,1,213,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,4,Queens,2014,271,,
215427,775,1,213,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,5,Staten Island,2014,31,,
215567,778,1,215,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,1,Bronx,2014,2.8,,
215568,778,1,215,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,2,Brooklyn,2014,3.8,,
215569,778,1,215,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,3,Manhattan,2014,1.8,,
215570,778,1,215,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,4,Queens,2014,3,,
215571,778,1,215,2184,14,Elevated Blood Lead Levels,Rate children < 6 w/blood lead levels >= 10 mcg/dL,Borough,Borough,5,Staten Island,2014,2.2,,
215380,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,33,,
215381,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,115,,
215382,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,281,,
215383,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,200,,
215384,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2014,191,,
215385,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2014,222,,
215386,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2014,141,,
215387,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),201,Greenpoint,2014,229,,
215388,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2014,144,,
215389,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2014,368,,
215390,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),204,East New York,2014,220,,
215391,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),205,Sunset Park,2014,161,,
215392,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),206,Borough Park,2014,702,,
215393,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2014,304,,
215394,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2014,97,,
215395,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2014,167,,
215396,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2014,262,,
215397,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2014,271,,
215398,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),301,Washington Heights,2014,144,,
215399,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2014,88,,
215400,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),303,East Harlem,2014,66,,
215401,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),304,Upper West Side,2014,54,,
215402,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),305,Upper East Side,2014,35,,
215403,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2014,24,,
215404,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2014,13,,
215405,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2014,37,,
215406,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2014,59,,
215407,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2014,9,Estimate is based on small numbers so should be interpreted with caution,
215408,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2014,136,,
215409,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),402,West Queens,2014,473,,
215410,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2014,119,,
215411,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2014,9,Estimate is based on small numbers so should be interpreted with caution,
215412,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2014,167,,
215413,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2014,45,,
215414,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2014,238,,
215415,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),408,Jamaica,2014,282,,
215416,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2014,97,,
215417,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),410,Rockaways,2014,88,,
215418,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),501,Port Richmond,2014,100,,
215419,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2014,96,,
215420,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),503,Willowbrook,2014,16,,
215421,774,3,205,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/ blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2014,26,,
215524,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,1,,
215525,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,1.9,,
215526,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,2.2,,
215527,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,1.8,,
215528,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2014,1.8,,
215529,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2014,1.9,,
215530,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2014,1.9,,
215531,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),201,Greenpoint,2014,5.6,,
215532,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2014,1.9,,
215533,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2014,2.7,,
215534,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),204,East New York,2014,2.2,,
215535,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),205,Sunset Park,2014,1.8,,
215536,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),206,Borough Park,2014,4.1,,
215537,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2014,2.5,,
215538,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2014,1.3,,
215539,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2014,2.3,,
215540,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2014,2.5,,
215541,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2014,2.7,,
215542,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),301,Washington Heights,2014,1.5,,
215543,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2014,1.6,,
215544,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),303,East Harlem,2014,1.7,,
215545,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),304,Upper West Side,2014,1.2,,
215546,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),305,Upper East Side,2014,0.8,,
215547,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2014,1.4,,
215548,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2014,0.7,,
215549,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2014,2.8,,
215550,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2014,1.5,,
215551,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2014,0.7,Estimate is based on small numbers so should be interpreted with caution,
215552,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2014,2,,
215553,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),402,West Queens,2014,2.1,,
215554,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2014,1.3,,
215555,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2014,0.4,Estimate is based on small numbers so should be interpreted with caution,
215556,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2014,1.8,,
215557,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2014,1.1,,
215558,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2014,2.2,,
215559,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),408,Jamaica,2014,2.1,,
215560,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2014,1.6,,
215561,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),410,Rockaways,2014,1.8,,
215562,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),501,Port Richmond,2014,3.3,,
215563,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2014,2.1,,
215564,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),503,Willowbrook,2014,0.7,,
215565,777,3,209,2184,14,Elevated Blood Lead Levels,Perc. children < 6 w/blood lead levels >= 5 mcg/dL,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2014,0.6,,
215476,776,3,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2014,29,,
215477,776,3,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2014,94,,
215478,776,3,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2014,233,,
215479,776,3,211,2184,14,Elevated Blood Lead Levels,Num. children < 6 w/blood lead levels 5-9 mcg/dL,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2014,168,,
